3.1325, -0.6716, 80.7803, -25.9916
-0.0019, 0.0010, -94.0329, 20.1786
0.0770, -0.0185, 2.3650, -0.5846
0.0000, 0.0000, -2.3086, 0.5554
0.0830, 0.0539, 2.4902, 1.6181
0.0197, -0.0797, -1.9001, -4.0088
-0.0294, 0.0896, -1.4732, 5.0797
0.0640, 0.0032, 2.8036, -2.5926
0.0000, 0.0000, -1.9205, -0.0964
-0.6334, -0.8881, -19.0027, -26.6444
-0.3227, -0.1409, 9.3224, 22.4181
-0.3317, -0.1356, -0.2719, 0.1571
-0.3102, -0.1659, 0.6456, -0.9074
0.0020, 0.0018, 9.3668, 5.0319
-0.6225, -0.3775, -18.7363, -11.3789
2.0704, 1.6657, 80.7883, 61.2948
-0.0341, -0.0062, -63.1337, -50.1565
-0.0100, 0.0041, 0.7227, 0.3074
0.0000, 0.0000, 0.2989, -0.1222
-1.5371, -1.7765, -46.1138, -53.2955
0.2308, 0.0799, 53.0389, 55.6925
1.3063, 1.6975, 32.2647, 48.5285
-0.7007, -1.6021, -60.2096, -98.9873
0.0006, -0.0003, 21.0372, 48.0522
0.7947, 1.1207, 23.8239, 33.6307
0.0514, 0.0345, -22.2984, -32.5849
0.0488, -0.4283, -0.0803, -13.8846
-0.0427, 0.4963, -2.7433, 27.7366
-0.0008, 0.0001, 1.2556, -14.8861
-0.8051, 0.2899, -24.1285, 8.6943
-1.3812, 0.3954, -17.2816, 3.1644
-0.5267, 0.3618, 25.6333, -1.0055
-0.4698, 0.3498, 1.7070, -0.3620
0.0057, -0.0037, 14.2656, -10.6046
-0.7046, 0.6049, -21.3084, 18.2580
-0.2310, 0.2406, 14.2084, -10.9289
-0.2228, 0.2413, 0.2458, 0.0215
-0.2781, 0.2872, -1.6589, 1.3775
-0.0010, 0.0003, 8.3132, -8.6074
-0.5412, 1.3156, -16.2062, 39.4582
-0.5395, 0.9075, 0.0504, -12.2432
-0.3673, 0.6673, 5.1652, -7.2055
-0.5484, 0.4423, -5.4311, -6.7489
0.0003, 0.0006, 16.4590, -13.2508
0.2488, -1.5712, 7.4545, -47.1555
0.1235, -0.5646, -3.7589, 30.1975
0.1051, -0.5932, -0.5500, -0.8577
-0.0145, -0.6048, -3.5896, -0.3482
-0.0003, -0.0001, 0.4278, 18.1419
0.1159, -0.9961, 3.4862, -29.8808
0.0971, -0.5019, -0.5659, 14.8262
-0.1790, -0.3403, -8.2826, 4.8469
-0.2017, -0.7530, -0.6801, -12.3794
0.0000, 0.0000, 6.0506, 22.5897
-0.1178, -1.1166, -3.5331, -33.4977
6.3321, 1.1529, 193.4953, 68.0838
-0.0075, 0.0092, -190.1886, -34.3111
-0.0037, 0.0034, 0.1155, -0.1732
-0.0002, -0.0022, 0.1056, -0.1667
-0.0144, -0.0022, -0.4274, 0.0005
0.0070, 0.0192, 0.6421, 0.6403
-5.6534, -1.2820, -169.8112, -39.0372
0.2999, 0.4250, 178.5991, 51.2122
0.0000, 0.0000, -8.9972, -12.7508
0.3764, 0.3650, 11.2934, 10.9499
0.2102, 0.1656, -4.9872, -5.9822
0.1736, 0.1424, -1.0968, -0.6947
0.2108, 0.2018, 1.1152, 1.7822
0.0008, 0.0007, -6.3002, -6.0350
0.4056, 0.2783, 12.1440, 8.3275
0.2089, -0.0089, -5.9012, -8.6146
0.2479, -0.0188, 1.1693, -0.2977
0.2199, -0.0169, -0.8407, 0.0586
0.0022, 0.0001, -6.5289, 0.5089
0.4249, -0.0630, 12.6800, -1.8920
0.1778, -0.0060, -7.4136, 1.7089
0.1346, 0.0057, -1.2954, 0.3504
0.1771, 0.0117, 1.2757, 0.1813
-0.0013, -0.0002, -5.3512, -0.3562
2.4345, -0.0455, 73.0734, -1.3609
0.0060, 0.0017, -72.8542, 1.4152
0.0146, -0.0165, 0.2563, -0.5432
0.0625, 0.0142, 1.4380, 0.9188
0.0003, 0.0003, -1.8673, -0.4159
0.0447, -0.2170, 1.3322, -6.5181
0.0189, -0.0270, -0.7732, 5.6976
0.0288, 0.0094, 0.2952, 1.0942
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
, , , 
